STATION_ID,DISTRICT,TOWS,SURVEY_YEAR,LATITUDE,LONGITUDE,STRATUM,TOTAL_AREA_SQ_NM,TABLE_NAME,SPECIES_CODE,SPECIES_NAME,Last Load Date,Record Count
H-01,Single,1,2006,57.33333,-167.73333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-01,Single,1,2007,57.33333,-167.73333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-01,Single,1,2008,57.33333,-167.73333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-01,Single,1,2009,57.33333,-167.73333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-01,Single,1,2010,57.33333,-167.73333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-01,Single,1,2011,57.33333,-167.73333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-01,Single,1,2012,57.33333,-167.73333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-01,Single,1,2013,57.33333,-167.73333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-01,Single,1,2014,57.33333,-167.73333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-01,Single,1,2015,57.33333,-167.73333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-01,Single,1,2016,57.34183,-167.73505,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-01,Single,1,2017,57.34477,-167.73532,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-01,Single,1,2018,57.30977,-167.73825,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-01,Single,1,2019,57.34135,-167.75688,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,1980,57.33333,-167.11667,15,128721,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,1981,57.33333,-167.11667,15,109072,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,1982,57.33333,-167.11667,15,122305,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,1983,57.33333,-167.11667,15,114285,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,1984,57.33333,-167.11667,15,115087,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,1985,57.33333,-167.11667,15,114285,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,1986,57.33333,-167.11667,15,114285,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,1987,57.33333,-167.11667,15,117894,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,1988,57.33333,-167.11667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,1989,57.33333,-167.11667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,1990,57.33333,-167.11667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,1991,57.33333,-167.11667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,1992,57.33333,-167.11667,15,115889,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,1993,57.33333,-167.11667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,1994,57.33333,-167.11667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,1995,57.33333,-167.11667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,1996,57.33333,-167.11667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,1997,57.33333,-167.11667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,1998,57.33333,-167.11667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,1999,57.33333,-167.11667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,2000,57.33333,-167.11667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,2001,57.33333,-167.11667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,2002,57.33333,-167.11667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,2003,57.33333,-167.11667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,2004,57.33333,-167.11667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,2005,57.33333,-167.11667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,2006,57.33333,-167.11667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,2007,57.33333,-167.11667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,2008,57.33333,-167.11667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,2009,57.33333,-167.11667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,2010,57.33333,-167.11667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,2011,57.33333,-167.11667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,2012,57.33333,-167.11667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,2013,57.33333,-167.11667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,2014,57.33333,-167.11667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,2015,57.33333,-167.11667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,2016,57.32106,-167.13977,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,2017,57.32529,-167.1206,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,2018,57.32963,-167.10203,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-02,Single,1,2019,57.33582,-167.13461,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,1980,57.33333,-166.48333,15,128721,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,1981,57.33333,-166.48333,15,109072,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,1982,57.33333,-166.48333,15,122305,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,1983,57.33333,-166.48333,15,114285,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,1984,57.33333,-166.48333,15,115087,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,1985,57.33333,-166.48333,15,114285,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,1986,57.33333,-166.48333,15,114285,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,1987,57.33333,-166.48333,15,117894,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,1988,57.33333,-166.48333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,1989,57.33333,-166.48333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,1990,57.33333,-166.48333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,1991,57.33333,-166.48333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,1992,57.33333,-166.48333,15,115889,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,1993,57.33333,-166.48333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,1994,57.33333,-166.48333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,1995,57.33333,-166.48333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,1996,57.33333,-166.48333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,1997,57.33333,-166.48333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,1998,57.33333,-166.48333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,1999,57.33333,-166.48333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,2000,57.33333,-166.48333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,2001,57.33333,-166.48333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,2002,57.33333,-166.48333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,2003,57.33333,-166.48333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,2004,57.33333,-166.48333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,2005,57.33333,-166.48333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,2006,57.33333,-166.48333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,2007,57.33333,-166.48333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,2008,57.33333,-166.48333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,2009,57.33333,-166.48333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,2010,57.33333,-166.48333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,2011,57.33333,-166.48333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,2012,57.33333,-166.48333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,2013,57.33333,-166.48333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,2014,57.33333,-166.48333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,2015,57.33333,-166.48333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,2016,57.32227,-166.48128,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,2017,57.34718,-166.48991,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,2018,57.33583,-166.49443,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-03,Single,1,2019,57.31946,-166.46556,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,1980,57.33333,-165.86667,15,128721,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,1981,57.33333,-165.86667,15,109072,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,1982,57.33333,-165.86667,15,122305,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,1983,57.33333,-165.86667,15,114285,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,1984,57.33333,-165.86667,15,115087,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,1985,57.33333,-165.86667,15,114285,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,1986,57.33333,-165.86667,15,114285,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,1987,57.33333,-165.86667,15,117894,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,1988,57.33333,-165.86667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,1989,57.33333,-165.86667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,1990,57.33333,-165.86667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,1991,57.33333,-165.86667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,1992,57.33333,-165.86667,15,115889,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,1993,57.33333,-165.86667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,1994,57.33333,-165.86667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,1995,57.33333,-165.86667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,1996,57.33333,-165.86667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,1997,57.33333,-165.86667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,1998,57.33333,-165.86667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,1999,57.33333,-165.86667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,2000,57.33333,-165.86667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,2001,57.33333,-165.86667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,2002,57.33333,-165.86667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,2003,57.33333,-165.86667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,2004,57.33333,-165.86667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,2005,57.33333,-165.86667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,2006,57.33333,-165.86667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,2007,57.33333,-165.86667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,2008,57.33333,-165.86667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,2009,57.33333,-165.86667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,2010,57.33333,-165.86667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,2011,57.33333,-165.86667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,2012,57.33333,-165.86667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,2013,57.33333,-165.86667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,2014,57.33333,-165.86667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,2015,57.33333,-165.86667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,2016,57.32324,-165.86486,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,2017,57.3134,-165.85992,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,2018,57.34576,-165.88586,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-04,Single,1,2019,57.3211,-165.86474,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,1980,57.33333,-165.23333,15,128721,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,1981,57.33333,-165.23333,15,109072,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,1982,57.33333,-165.23333,15,122305,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,1983,57.33333,-165.23333,15,114285,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,1984,57.33333,-165.23333,15,115087,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,1985,57.33333,-165.23333,15,114285,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,1986,57.33333,-165.23333,15,114285,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,1987,57.33333,-165.23333,15,117894,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,1988,57.33333,-165.23333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,1989,57.33333,-165.23333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,1990,57.33333,-165.23333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,1991,57.33333,-165.23333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,1992,57.33333,-165.23333,15,115889,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,1993,57.33333,-165.23333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,1994,57.33333,-165.23333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,1995,57.33333,-165.23333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,1996,57.33333,-165.23333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,1997,57.33333,-165.23333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,1998,57.33333,-165.23333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,1999,57.33333,-165.23333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,2000,57.33333,-165.23333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,2001,57.33333,-165.23333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,2002,57.33333,-165.23333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,2003,57.33333,-165.23333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,2004,57.33333,-165.23333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,2005,57.33333,-165.23333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,2006,57.33333,-165.23333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,2007,57.33333,-165.23333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,2008,57.33333,-165.23333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,2009,57.33333,-165.23333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,2010,57.33333,-165.23333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,2011,57.33333,-165.23333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,2012,57.33333,-165.23333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,2013,57.33333,-165.23333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,2014,57.33333,-165.23333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,2015,57.33333,-165.23333,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,2016,57.33896,-165.27371,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,2017,57.31585,-165.22782,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,2018,57.35171,-165.24332,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-05,Single,1,2019,57.34543,-165.22465,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,1980,57.33333,-164.61667,15,128721,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,1981,57.33333,-164.61667,15,109072,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,1982,57.33333,-164.61667,15,122305,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,1983,57.33333,-164.61667,15,114285,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,1984,57.33333,-164.61667,15,115087,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,1985,57.33333,-164.61667,15,114285,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,1986,57.33333,-164.61667,15,114285,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,1987,57.33333,-164.61667,15,117894,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,1988,57.33333,-164.61667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,1989,57.33333,-164.61667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,1990,57.33333,-164.61667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,1991,57.33333,-164.61667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,1992,57.33333,-164.61667,15,115889,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,1993,57.33333,-164.61667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,1994,57.33333,-164.61667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,1995,57.33333,-164.61667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,1996,57.33333,-164.61667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,1997,57.33333,-164.61667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,1998,57.33333,-164.61667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,1999,57.33333,-164.61667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,2000,57.33333,-164.61667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,2001,57.33333,-164.61667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,2002,57.33333,-164.61667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,2003,57.33333,-164.61667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,2004,57.33333,-164.61667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,2005,57.33333,-164.61667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,2006,57.33333,-164.61667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,2007,57.33333,-164.61667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,2008,57.33333,-164.61667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,2009,57.33333,-164.61667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,2010,57.33333,-164.61667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,2011,57.33333,-164.61667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,2012,57.33333,-164.61667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,2013,57.33333,-164.61667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,2014,57.33333,-164.61667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,2015,57.33333,-164.61667,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,2016,57.34424,-164.60647,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,2017,57.33514,-164.59146,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,2018,57.34869,-164.61746,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-06,Single,1,2019,57.343,-164.60169,15,123107,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-07,Single,1,1980,57.33333,-164,15,128721,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-07,Single,1,1981,57.33333,-164,15,109072,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
H-07,Single,1,1982,57.33333,-164,15,122305,OPILIO CRAB,68580,Opilio Crab,2019-08-15 13:52:09,1
